wind;pvo;pva;wave
0.99787116;0.32612163;0.37127408;0.99734068
0.9978376;0.25331926;0.33536088;0.99502379
0.9975037;0.14084122;0.21350551;0.99378496
0.99756348;0.032626573;0.11303362;0.99282801
0.99826115;0.010505276;0.053301595;0.99216676
0.99877232;0;0;0.99361342
0.99897808;0;0;0.99517447
0.99902278;0;0;0.99642545
0.99882281;0;0;0.99878448
0.99815893;0;0;0.9997825
0.99590164;0;0;1
0.9906922;0;0;1
0.98263419;0;0;1
0.96262872;0;0.00139965;1
0.93025237;0.017948383;0.078466281;0.9999274
0.90127283;0.062417272;0.16322285;0.99885345
0.88736421;0.12395759;0.16686316;0.99575496
0.87379479;0.21688391;0.25248009;0.9939822
0.85501087;0.3109293;0.33642381;0.99194866
0.82927865;0.40198553;0.40827978;0.98949069
0.81070805;0.48441461;0.47112486;0.99004662
0.80394042;0.54871678;0.52325392;0.98701233
0.80285531;0.59024453;0.56730503;0.9807716
0.80764633;0.53084099;0.54827058;0.97916889
0.82518631;0.44599581;0.52346981;0.97368264
0.86689901;0.33634144;0.49540278;0.96733671
0.92153096;0.18642657;0.34637791;0.97510773
0.96047294;0.049579442;0.18377897;0.97965133
0.98257643;0.007143079;0.12071698;0.98044115
0.9936018;0.000140955;0.000108501;0.99546498
0.99655324;0;0;1
0.99737006;0;0;1
0.9975968;0;0;1
0.99777281;0;0;1
0.99834418;0;0;1
0.99916399;0;0;1
0.99904209;0;0;1
0.99801213;0;0.003985293;0.9999432
0.99613124;0.001588525;0.20457855;0.99980134
0.99368542;0.066483185;0.43793273;0.99965948
0.99290425;0.26177013;0.60367763;0.99794084
0.99362618;0.44806427;0.6805414;0.99727988
0.99416518;0.59493673;0.70697975;0.99613708
0.99589705;0.697128;0.70487738;0.99489659
0.9968605;0.75529009;0.69531542;0.99638593
0.99632043;0.76694798;0.68921542;0.99636322
0.99453765;0.73341572;0.68793732;0.99435586
0.99160409;0.62560892;0.65304834;0.99580169
0.98979872;0.49114907;0.59879225;0.99645251
0.98666191;0.34218544;0.53028774;0.99687856
0.98395848;0.18217194;0.40616709;0.99862725
0.98320043;0.035957396;0.24160808;0.99945962
0.98591775;0.010526138;0.12559031;0.99978489
0.9885388;2.79E-05;1.13E-04;0.99991924
0.98905021;0;0;1
0.99122721;0;0;1
0.99274814;0;0;1
0.99359554;0;0;0.99952143
0.99406946;0;0;0.99897188
0.99440736;0;0;0.99749976
0.99467933;0;0;0.9950487
0.99259305;0;0.002763161;0.9916628
0.98997802;0.005000237;0.13301861;0.99161506
0.98899066;0.064448193;0.28580672;0.98977417
0.9878425;0.19214949;0.35925072;0.98770159
0.98619747;0.31230268;0.41703826;0.98900861
0.98613721;0.40302005;0.45153847;0.98919982
0.98883229;0.46299112;0.46663213;0.9883545
0.99014384;0.51004547;0.48393422;0.98886424
0.99041879;0.52807224;0.49136424;0.98869741
0.98961675;0.51524222;0.49348068;0.98868972
0.98872364;0.48303515;0.50494391;0.99432307
0.98850214;0.41850901;0.51342797;0.99826109
0.9908182;0.32149839;0.51139784;0.99901825
0.99162281;0.16929223;0.40834355;0.99989468
0.99135357;0.032727599;0.2448622;0.99994284
0.99152499;0.00620091;0.13989483;0.999942
0.99163193;6.24E-05;2.34E-05;0.99990153
0.98999864;0;0;0.9998278
0.98734856;0;0;0.99896526
0.98664719;0;0;0.99887931
0.98997194;0;0;0.99897921
0.99362779;0;0;0.99906695
0.99560601;0;0;0.99934089
0.99636662;0;0;0.99950582
0.99636179;0;0.000774644;0.99967074
0.99528897;0.004824068;0.15320732;0.99966556
0.99331933;0.066041999;0.36649504;0.99969465
0.99236017;0.23967385;0.51978731;0.99972373
0.99259555;0.38511151;0.54316586;0.99970549
0.99253184;0.47270691;0.53589487;0.99955136
0.99113894;0.50789386;0.51089609;0.9995181
0.98860669;0.52777326;0.50185752;0.99952
0.98295617;0.51223999;0.48367953;0.99952191
0.97471112;0.467004;0.45441052;0.99949819
0.97007769;0.40469339;0.41938972;0.99959743
0.9655723;0.32530576;0.37166941;0.99967104
0.9560445;0.2347964;0.31187388;0.99974459
0.94181526;0.12306641;0.26898974;0.99916887
0.92971039;0.019726552;0.18293613;0.99795979
0.9182784;0.01016511;0.046167228;0.99601495
0.89034486;1.18E-06;0.00E+00;0.99617708
0.85137612;0;0;0.9959327
0.80927503;0;0;0.99325567
0.78019303;0;0;0.99099874
0.77627438;0;0;0.9854632
0.80154115;0;0;0.9809199
0.83893579;0;0;0.97926146
0.88255066;0;0;0.97490638
0.91291213;0;0.000248504;0.97024757
0.92915177;0.003669334;0.12336142;0.97758192
0.95131814;0.061133847;0.28479227;0.98317814
0.97695994;0.19060516;0.37346017;0.98734754
0.99241143;0.29731381;0.39603251;0.99475974
0.99756128;0.36135235;0.39944291;0.99819815
0.99825275;0.3866457;0.39249864;0.99895865
0.99754512;0.44844151;0.43509352;0.99896419
0.99673247;0.48979342;0.46597043;0.99873179
0.99593484;0.5044505;0.48829669;0.99814755
0.99538857;0.43868273;0.45373198;0.99851817
0.99333394;0.35425702;0.40294826;0.99858814
0.99060005;0.25822863;0.33994892;0.99841839
0.98802727;0.14300507;0.24189222;0.99822885
0.98788559;0.032467019;0.13677217;0.99810982
0.98910594;0.010910216;0.055124283;0.99746269
0.99102306;0;3.55E-06;0.99705702
0.99266833;0;0;0.9966411
0.98986703;0;0;0.9962244
0.97445017;0;0;0.99516505
0.96826148;0;0;0.99318963
0.97164011;0;0;0.99057704
0.96096122;0;0;0.98919368
0.94257796;0;0;0.98862463
0.92965114;0;4.68E-05;0.98810381
0.92947304;0.006998365;0.097577885;0.99220401
0.94127458;0.058147192;0.23328355;0.99401897
0.94421864;0.18195282;0.32371575;0.99383211
0.93225896;0.29996422;0.3906382;0.99285001
0.91889215;0.38743347;0.43335167;0.98942459
0.90400034;0.44407159;0.45384991;0.98372865
0.8854596;0.53645831;0.51593119;0.9739297
0.85843289;0.60745549;0.56478214;0.96381897
0.82177097;0.64564681;0.60987294;0.9542259
0.8008371;0.55841649;0.57630134;0.94588232
0.76993704;0.4455089;0.52953792;0.93750656
0.69214994;0.31596541;0.47106606;0.92773575
0.63114601;0.16691193;0.3370828;0.91786134
