wind;pvo;pva;wave
0.24536365;0;0;0.77573305
0.19555764;0;0;0.77466822
0.16927651;0;0;0.77289307
0.15112025;0;0;0.77084494
0.13749292;0;0;0.76874137
0.12610891;0;0;0.76647615
0.10482953;0;0;0.76403546
0.086717576;0;0;0.7601825
0.074462779;0;0;0.75606954
0.071957439;0;0.12093411;0.75187373
0.071026288;0.034367576;0.21915053;0.74940324
0.065490097;0.17708665;0.26832038;0.74678642
0.057346229;0.21068022;0.23477247;0.74379277
0.048907466;0.28953689;0.30990976;0.75498241
0.051837463;0.35383868;0.37201697;0.7653383
0.073250338;0.40112329;0.41161066;0.77501565
0.11193528;0.56319523;0.55598283;0.77056175
0.15696988;0.70369262;0.69361305;0.76555181
0.19065961;0.78501749;0.85536301;0.7600795
0.19496311;0.6241504;0.8172003;0.7486608
0.17168885;0.43374124;0.75150037;0.73598623
0.13183147;0.22794396;0.63940001;0.72187352
0.088936411;0.036399737;0.44632101;0.71541536
0.054636508;0.030983467;0.19796839;0.70838988
0.037660755;0;0;0.70095611
0.040027641;0;0;0.68443906
0.062274452;0;0;0.66736341
0.10097205;0;0;0.64993519
0.15887865;0;0;0.63905025
0.24798319;0;0;0.62810242
0.34431407;0;0;0.61702645
0.42028439;0;0;0.60522258
0.47989544;0;0;0.59323132
0.53690827;0.000162184;0.044348218;0.58104062
0.61725825;0.039742634;0.19704589;0.57360619
0.68905437;0.18502994;0.29327279;0.56572825
0.69640607;0.22989528;0.30223545;0.5569064
0.7030977;0.37361071;0.42030728;0.56686449
0.71408623;0.5207513;0.54753888;0.57331884
0.72905344;0.70923883;0.68049997;0.56069052
0.74442637;0.77678633;0.72399658;0.60336328
0.76294518;0.7987209;0.76667601;0.64718211
0.80803603;0.76895881;0.8196094;0.67094558
0.8503527;0.56386256;0.69988763;0.76651883
0.886985;0.35820657;0.5323506;0.84049511
0.91730958;0.17556427;0.33625883;0.88232201
0.94611275;0.034170315;0.23346962;0.92169946
0.97130322;0.039078683;0.079685435;0.94721264
0.98443007;0;0;0.96557713
0.99186504;0;0;0.99216139
0.99628919;0;0;0.99826849
0.99833298;0;0;0.99923909
0.99911994;0;0;0.99976087
0.99954039;0;0;0.99987888
0.99965727;0;0;0.99994552
0.9997232;0;0;1.0000001
0.99966949;0;0;1.0000001
0.99874312;0.001469603;0.006525309;1.0000001
0.99297631;0.037087016;0.11133288;1.0000001
0.97638136;0.13868168;0.16542599;1.0000001
0.95843422;0.12522273;0.13396789;1.0000001
0.95208991;0.18665156;0.2106934;0.99989772
0.95068532;0.25576478;0.2949599;0.99965239
0.94649541;0.28188044;0.33982393;0.99858594
0.92834193;0.31534964;0.35206318;0.99766552
0.90296775;0.33295402;0.34689984;0.99600166
0.89177328;0.33136252;0.32471851;0.99301624
0.88105863;0.22077242;0.22558367;0.99062824
0.87188393;0.12105744;0.13317853;0.98727691
0.86577731;0.042828716;0.0597426;0.98381859
0.87178159;0.004208628;0.043179303;0.98268044
0.87605518;0.005273397;0.010352386;0.98143643
0.88297546;0;0;0.98003924
0.90201455;0;0;0.97919166
0.91932732;0;0;0.97842765
0.93172657;0;0;0.97786003
0.94011754;0;0;0.98017681
0.94305962;0;0;0.98250091
0.9383164;0;0;0.98430097
0.92813879;0;0;0.98621094
0.92187536;0;0;0.98764312
0.92205679;0;0.090251848;0.98884916
0.93255019;0.021599745;0.37949193;0.99052888
0.95069641;0.24614462;0.70857537;0.99197304
0.96083564;0.49029261;0.81173509;0.99369502
0.97087365;0.66124558;0.76162887;0.99567688
0.98011881;0.74157757;0.75012964;0.99575615
0.98668587;0.8567791;0.79837275;0.99568605
0.99184245;0.78454304;0.70480025;0.99672639
0.99510098;0.65987313;0.60065293;0.9975816
0.99788332;0.50634575;0.47438663;0.9979642
0.9988631;0.32851982;0.32947016;0.9985652
0.9992218;0.17684978;0.19005197;0.99881244
0.99900663;0.060922325;0.084478721;0.99899054
0.99931425;0.009045955;0.061744414;0.99906707
0.99932665;0.0108252;0.019622743;0.99911606
0.99889332;0;0;0.99903905
0.99832356;0;0;0.99923939
